"Data_source","x","y","dsid","type","AUPRC_label"
"observed",0.862,0.763733018310691,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.863,0.763942165830628,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.864,0.764150943396226,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.865,0.764359351988218,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.866,0.764567392583873,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.866666666666667,0.764705882352941,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.867,0.764550264550265,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.868,0.764084507042254,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.869,0.763620386643234,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.87,0.763157894736842,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.871,0.762697022767076,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.872,0.762237762237762,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.873,0.761780104712042,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.874,0.761324041811847,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.875,0.760869565217391,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.876,0.760416666666667,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.877,0.759965337954939,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.878,0.759515570934256,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.879,0.759067357512953,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.88,0.758620689655172,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.881,0.758175559380379,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.882,0.757731958762887,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.883,0.757289879931389,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.883333333333333,0.757142857142857,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.884,0.756849315068493,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.885,0.756410256410256,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.886,0.755972696245734,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.887,0.755536626916525,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.888,0.755102040816326,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.889,0.754668930390492,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.89,0.754237288135593,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.891,0.753807106598985,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.892,0.753378378378378,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.893,0.752951096121417,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.894,0.752525252525252,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.895,0.752100840336134,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.896,0.751677852348993,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.897,0.751256281407035,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.898,0.750836120401338,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.899,0.750417362270451,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.9,0.75,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.9,0.72972972972973,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.9,0.710526315789474,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.901,0.710754667367868,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.902,0.710982658959537,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.903,0.71121029141507,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.904,0.711437565582371,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.905,0.711664482306684,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.906,0.711891042430592,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.907,0.712117246794033,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.908,0.71234309623431,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.909,0.712568591586099,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.91,0.712793733681462,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.911,0.713018523349857,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.912,0.713242961418144,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.913,0.713467048710602,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.914,0.713690786048933,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.915,0.713914174252276,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.916,0.714137214137214,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.917,0.714359906517788,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.918,0.714582252205501,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.919,0.714804252009334,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.92,0.715025906735751,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.921,0.715247217188714,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.922,0.715468184169684,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.923,0.715688808477643,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.924,0.715909090909091,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.925,0.716129032258065,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.926,0.716348633316142,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.927,0.716567894872456,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.928,0.716786817713697,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.929,0.717005402624132,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.93,0.717223650385604,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.931,0.717441561777549,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.932,0.717659137577002,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.933,0.717876378558605,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.933333333333333,0.717948717948718,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.934,0.718093285494618,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.935,0.71830985915493,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.936,0.718526100307063,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.937,0.718742009716185,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.938,0.71895758814512,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.939,0.719172836354353,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.94,0.719387755102041,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.941,0.719602345144022,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.942,0.719816607233826,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.943,0.720030542122677,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.944,0.720244150559512,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.945,0.720457433290978,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.946,0.720670391061453,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.947,0.720883024613042,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.948,0.721095334685598,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.949,0.721307322016722,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.95,0.721518987341772,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.951,0.721730331393878,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.952,0.721941354903943,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.953,0.722152058600657,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.954,0.7223624432105,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.955,0.722572509457755,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.956,0.722782258064516,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.957,0.722991689750693,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.958,0.723200805234021,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.959,0.723409605230073,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.96,0.723618090452261,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.961,0.72382626161185,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.962,0.724034119417963,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.963,0.724241664577588,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.964,0.724448897795591,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.965,0.724655819774718,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.966,0.724862431215608,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.966666666666667,0.725,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.966666666666667,0.707317073170732,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.967,0.707388441843453,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.968,0.707602339181287,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.969,0.70781592403214,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.97,0.708029197080292,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.971,0.708242159008023,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.972,0.708454810495627,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.973,0.708667152221413,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.974,0.708879184861718,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.975,0.709090909090909,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.976,0.709302325581395,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.977,0.709513435003631,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.978,0.709724238026125,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.979,0.709934735315446,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.98,0.710144927536232,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.981,0.710354815351195,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.982,0.710564399421129,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.983,0.710773680404917,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.984,0.710982658959538,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.985,0.711191335740072,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.986,0.711399711399711,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.987,0.711607786589762,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.988,0.711815561959654,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.989,0.712023038156947,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.99,0.712230215827338,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.991,0.712437095614666,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.992,0.71264367816092,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.993,0.712849964106245,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.994,0.713055954088953,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.995,0.71326164874552,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.996,0.713467048710602,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.997,0.713672154617037,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.998,0.713876967095851,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.999,0.714081486776269,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",1,0.714285714285714,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",1,0.697674418604651,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"LEOPARD",0.004,1,"1","Precision-Recall Curve","LEOPARD (AUPRC=0.853)"
"LEOPARD",0.005,1,"1","Precision-Recall Curve","LEOPARD (AUPRC=0.853)"
"LEOPARD",0.006,1,"1","Precision-Recall Curve","LEOPARD (AUPRC=0.853)"
"LEOPARD",0.007,1,"1","Precision-Recall Curve","LEOPARD (AUPRC=0.853)"
"LEOPARD",0.008,1,"1","Precision-Recall Curve","LEOPARD (AUPRC=0.853)"
"LEOPARD",0.009,1,"1","Precision-Recall Curve","LEOPARD (AUPRC=0.853)"
"LEOPARD",0.01,1,"1","Precision-Recall Curve","LEOPARD (AUPRC=0.853)"
"LEOPARD",0.011,1,"1","Precision-Recall Curve","LEOPARD (AUPRC=0.853)"
"LEOPARD",0.012,1,"1","Precision-Recall Curve","LEOPARD (AUPRC=0.853)"
"LEOPARD",0.013,1,"1","Precision-Recall Curve","LEOPARD (AUPRC=0.853)"
"LEOPARD",0,1,"1","Precision-Recall Curve","LEOPARD (AUPRC=0.853)"
"LEOPARD",0.001,1,"1","Precision-Recall Curve","LEOPARD (AUPRC=0.853)"
"LEOPARD",0.002,1,"1","Precision-Recall Curve","LEOPARD (AUPRC=0.853)"
"LEOPARD",0.003,1,"1","Precision-Recall Curve","LEOPARD (AUPRC=0.853)"
"LEOPARD",0.043,1,"1","Precision-Recall Curve","LEOPARD (AUPRC=0.853)"
"LEOPARD",0.044,1,"1","Precision-Recall Curve","LEOPARD (AUPRC=0.853)"
"LEOPARD",0.045,1,"1","Precision-Recall Curve","LEOPARD (AUPRC=0.853)"
"LEOPARD",0.046,1,"1","Precision-Recall Curve","LEOPARD (AUPRC=0.853)"
"LEOPARD",0.047,1,"1","Precision-Recall Curve","LEOPARD (AUPRC=0.853)"
"LEOPARD",0.048,1,"1","Precision-Recall Curve","LEOPARD (AUPRC=0.853)"
"LEOPARD",0.049,1,"1","Precision-Recall Curve","LEOPARD (AUPRC=0.853)"
"LEOPARD",0.05,1,"1","Precision-Recall Curve","LEOPARD (AUPRC=0.853)"
"LEOPARD",0.051,1,"1","Precision-Recall Curve","LEOPARD (AUPRC=0.853)"
"LEOPARD",0.052,1,"1","Precision-Recall Curve","LEOPARD (AUPRC=0.853)"
"LEOPARD",0.014,1,"1","Precision-Recall Curve","LEOPARD (AUPRC=0.853)"
"LEOPARD",0.015,1,"1","Precision-Recall Curve","LEOPARD (AUPRC=0.853)"
"LEOPARD",0.016,1,"1","Precision-Recall Curve","LEOPARD (AUPRC=0.853)"
"LEOPARD",0.017,1,"1","Precision-Recall Curve","LEOPARD (AUPRC=0.853)"
"LEOPARD",0.018,1,"1","Precision-Recall Curve","LEOPARD (AUPRC=0.853)"
"LEOPARD",0.019,1,"1","Precision-Recall Curve","LEOPARD (AUPRC=0.853)"
"LEOPARD",0.02,1,"1","Precision-Recall Curve","LEOPARD (AUPRC=0.853)"
"LEOPARD",0.021,1,"1","Precision-Recall Curve","LEOPARD (AUPRC=0.853)"
"LEOPARD",0.022,1,"1","Precision-Recall Curve","LEOPARD (AUPRC=0.853)"
"LEOPARD",0.023,1,"1","Precision-Recall Curve","LEOPARD (AUPRC=0.853)"
"LEOPARD",0.024,1,"1","Precision-Recall Curve","LEOPARD (AUPRC=0.853)"
"LEOPARD",0.025,1,"1","Precision-Recall Curve","LEOPARD (AUPRC=0.853)"
"LEOPARD",0.026,1,"1","Precision-Recall Curve","LEOPARD (AUPRC=0.853)"
"LEOPARD",0.027,1,"1","Precision-Recall Curve","LEOPARD (AUPRC=0.853)"
"LEOPARD",0.028,1,"1","Precision-Recall Curve","LEOPARD (AUPRC=0.853)"
"LEOPARD",0.029,1,"1","Precision-Recall Curve","LEOPARD (AUPRC=0.853)"
"LEOPARD",0.03,1,"1","Precision-Recall Curve","LEOPARD (AUPRC=0.853)"
"LEOPARD",0.031,1,"1","Precision-Recall Curve","LEOPARD (AUPRC=0.853)"
"LEOPARD",0.032,1,"1","Precision-Recall Curve","LEOPARD (AUPRC=0.853)"
"LEOPARD",0.033,1,"1","Precision-Recall Curve","LEOPARD (AUPRC=0.853)"
"LEOPARD",0.0333333333333333,1,"1","Precision-Recall Curve","LEOPARD (AUPRC=0.853)"
"LEOPARD",0.034,1,"1","Precision-Recall Curve","LEOPARD (AUPRC=0.853)"
"LEOPARD",0.035,1,"1","Precision-Recall Curve","LEOPARD (AUPRC=0.853)"
"LEOPARD",0.036,1,"1","Precision-Recall Curve","LEOPARD (AUPRC=0.853)"
"LEOPARD",0.037,1,"1","Precision-Recall Curve","LEOPARD (AUPRC=0.853)"
"LEOPARD",0.038,1,"1","Precision-Recall Curve","LEOPARD (AUPRC=0.853)"
"LEOPARD",0.039,1,"1","Precision-Recall Curve","LEOPARD (AUPRC=0.853)"
"LEOPARD",0.04,1,"1","Precision-Recall Curve","LEOPARD (AUPRC=0.853)"
"LEOPARD",0.041,1,"1","Precision-Recall Curve","LEOPARD (AUPRC=0.853)"
"LEOPARD",0.042,1,"1","Precision-Recall Curve","LEOPARD (AUPRC=0.853)"
"LEOPARD",0.082,1,"1","Precision-Recall Curve","LEOPARD (AUPRC=0.853)"
"LEOPARD",0.083,1,"1","Precision-Recall Curve","LEOPARD (AUPRC=0.853)"
"LEOPARD",0.084,1,"1","Precision-Recall Curve","LEOPARD (AUPRC=0.853)"
"LEOPARD",0.085,1,"1","Precision-Recall Curve","LEOPARD (AUPRC=0.853)"
"LEOPARD",0.086,1,"1","Precision-Recall Curve","LEOPARD (AUPRC=0.853)"
"LEOPARD",0.087,1,"1","Precision-Recall Curve","LEOPARD (AUPRC=0.853)"
"LEOPARD",0.088,1,"1","Precision-Recall Curve","LEOPARD (AUPRC=0.853)"
"LEOPARD",0.089,1,"1","Precision-Recall Curve","LEOPARD (AUPRC=0.853)"
